IntelliValSet|zh|web-data,IntelliValSet|zh|paper,IntelliValSet|zh|book,IntelliValSet|zh,IntelliValSet|en|web-data,IntelliValSet|en|paper,IntelliValSet|en|book,IntelliValSet|en,IntelliValSet_Raw|zh|web-data,IntelliValSet_Raw|zh|paper,IntelliValSet_Raw|zh|book,IntelliValSet_Raw|zh,IntelliValSet_Raw|en|web-data,IntelliValSet_Raw|en|paper,IntelliValSet_Raw|en|book,L,IntelliValSet_Raw,IntelliValSet,data_recipe,h,ffnh,numh,numl,lr,bs,ti,loss,smooth loss,average_iter_time,target_iter,final_iter,seq_len,D,N,M,D/N,round(D/N),ND,C,exact_N,N_add_emb,new_D/N,new_round(D/N),new_ND
4.047017408,2.498152438,2.421001007,2.815786573,0.714106641,0.683337292,0.683757634,0.693767962,4.123033238,2.430901535,2.09615096,2.645901419,0.724101414,0.658596842,0.663747427,0.682229793,1.43400995,1.506267842,2049_sc,896,2544,14,14,0.00202,56,17438,2.738765,2.785598404,0.194073,-1,17437,2048,1999929344.0,140718592,1152442368,3.518744623,14,2.81427e+17,2.3e+18,140718592,258159104,3.518744623,14,2.81427e+17
3.872588764,2.364267451,2.327530965,2.693818909,0.700441976,0.670159764,0.67100749,0.680570723,3.940119399,2.298286436,2.013745785,2.528110823,0.71002024,0.645747571,0.651010598,0.669006197,1.380753491,1.451423485,2049_sc,896,2544,14,14,0.00225,72,19181,2.772482,2.738417979,0.241666,-1,19180,2048,2828353536.0,140718592,1152442368,3.518744623,20,3.98002e+17,3.26e+18,140718592,258159104,3.518744623,20,3.98002e+17
3.71861486,2.294150185,2.244103177,2.597289926,0.684497789,0.65442012,0.656850295,0.665292882,3.778948355,2.223442746,1.936042184,2.431791911,0.693515832,0.629442713,0.636520906,0.653242742,1.334149852,1.405035388,2049_sc,896,2544,14,14,0.0025,88,22194,2.684558,2.676633033,0.288699,-1,22193,2048,3999891456.0,140718592,1152442368,3.518744623,28,5.62859e+17,4.61e+18,140718592,258159104,3.518744623,28,5.62859e+17
3.570871614,2.20324729,2.136121205,2.484239019,0.670413552,0.640357352,0.643872476,0.651586451,3.623562343,2.13234675,1.849583785,2.328269028,0.67898355,0.61528306,0.623503786,0.639341254,1.285937339,1.353290943,2049_sc,896,2544,14,14,0.00278,104,26558,2.635189,2.620055526,0.336037,-1,26557,2048,5656641536.0,140718592,1152442368,3.518744623,40,7.95995e+17,6.52e+18,140718592,258159104,3.518744623,40,7.95995e+17
3.425566515,2.131233568,2.040178426,2.382662303,0.658099123,0.627972099,0.632690633,0.63962809,3.471413943,2.053283393,1.763943449,2.22883472,0.666175019,0.602809263,0.612132133,0.627124763,1.240330019,1.307018602,2049_sc,896,2544,14,14,0.00309,128,30517,2.608146,2.577425809,0.413184,-1,30516,2048,7999848448.0,140718592,1152442368,3.518744623,56,1.12573e+18,9.22e+18,140718592,258159104,3.518744623,56,1.12573e+18
3.321150023,2.067046144,1.976016559,2.309182444,0.647080463,0.617265324,0.622750569,0.629073904,3.362254251,1.988218484,1.708643186,2.158716012,0.654859481,0.591960738,0.602123999,0.616401609,1.206867626,1.2723708,2049_sc,896,2544,14,14,0.00344,152,36343,2.549732,2.535863328,0.73923,-1,36342,2048,11313430528.0,140718592,1152442368,3.518744623,80,1.59201e+18,1.3e+19,140718592,258159104,3.518744623,80,1.59201e+18
3.194145868,1.99843066,1.899329313,2.222807044,0.636520211,0.606792294,0.613066938,0.618836197,3.229038035,1.916710535,1.636409443,2.072552024,0.643915084,0.581435936,0.592398651,0.606004321,1.167463501,1.232980726,2049_sc,896,2544,14,14,0.00383,192,40690,2.507896,2.494435297,0.606707,-1,40689,2048,15999959040.0,140718592,1152442368,3.518744623,113,2.25149e+18,1.84e+19,140718592,258159104,3.518744623,113,2.25149e+18
3.095253844,1.940163683,1.823790971,2.146041703,0.629048144,0.599703541,0.606306128,0.611729135,3.12714626,1.857368027,1.575952174,2.002780119,0.636237381,0.574431014,0.585575564,0.598835316,1.136327343,1.1992022,2049_sc,896,2544,14,14,0.00426,232,47623,2.437618,2.467361822,1.111733,-1,47622,2048,22627401728.0,140718592,1152442368,3.518744623,160,3.1841e+18,2.61e+19,140718592,258159104,3.518744623,160,3.1841e+18
2.997612944,1.871948107,1.771631036,2.079479635,0.623315904,0.593680762,0.600946759,0.606025796,3.024399332,1.789795189,1.527773274,1.937291222,0.630307133,0.568599954,0.58010755,0.593092715,1.107711224,1.170196657,2049_sc,896,2544,14,14,0.00474,280,55803,2.437222,2.443696458,0.88073,-1,55802,2048,31999672320.0,140718592,1152442368,3.518744623,227,4.50295e+18,3.69e+19,140718592,258159104,3.518744623,227,4.50295e+18
2.915222607,1.836750838,1.729593672,2.029761256,0.617471478,0.588012597,0.595649791,0.600423057,2.939833832,1.752632496,1.489078189,1.888356396,0.624290095,0.562741504,0.574853271,0.587383645,1.085453427,1.147702477,2049_sc,896,2544,14,14,0.00527,344,64235,2.422918,2.424874562,1.607755,-1,64234,2048,45254328320.0,140718592,1152442368,3.518744623,321,6.36813e+18,5.22e+19,140718592,258159104,3.518744623,321,6.36813e+18
2.856495901,1.795884891,1.694121166,1.987605693,0.61249572,0.582579167,0.590851239,0.595355399,2.877244075,1.70914155,1.45348897,1.844611704,0.619110371,0.557510553,0.569946964,0.582278593,1.065555415,1.128434228,2049_sc,896,2544,14,14,0.00587,416,75120,2.397471,2.404558539,1.273727,-1,75119,2048,63999836160.0,140718592,1152442368,3.518744623,454,9.00597e+18,7.38e+19,140718592,258159104,3.518744623,454,9.00597e+18
2.774486955,1.756018547,1.65728952,1.939589888,0.608061792,0.577958535,0.587169067,0.591111639,2.792304043,1.667547766,1.41900893,1.796740326,0.614630206,0.553096355,0.566302182,0.578100112,1.044649365,1.107430586,2049_sc,896,2544,14,14,0.00653,512,86316,2.382269,2.384619679,1.555699,-1,86315,2048,90508886016.0,140718592,1152442368,3.518744623,643,1.27363e+19,1.04e+20,140718592,258159104,3.518744623,643,1.27363e+19
2.716780524,1.7185911,1.616509876,1.895705064,0.605143394,0.575029332,0.584328254,0.588215665,2.732541858,1.630098224,1.384305241,1.755576681,0.611547565,0.550031915,0.563296911,0.575049409,1.027007346,1.088840388,2049_sc,896,2544,14,14,0.00726,624,100160,2.368855,2.37233116,1.877826,-1,100159,2048,128000000000.0,140718592,1152442368,3.518744623,909,1.80119e+19,1.48e+20,140718592,258159104,3.518744623,909,1.80119e+19
