IntelliValSet|zh|web-data,IntelliValSet|zh|paper,IntelliValSet|zh|book,IntelliValSet|zh,IntelliValSet|en|web-data,IntelliValSet|en|paper,IntelliValSet|en|book,IntelliValSet|en,IntelliValSet_Raw|zh|web-data,IntelliValSet_Raw|zh|paper,IntelliValSet_Raw|zh|book,IntelliValSet_Raw|zh,IntelliValSet_Raw|en|web-data,IntelliValSet_Raw|en|paper,IntelliValSet_Raw|en|book,L,IntelliValSet_Raw,IntelliValSet,data_recipe,h,ffnh,numh,numl,lr,bs,ti,loss,smooth loss,average_iter_time,target_iter,final_iter,seq_len,D,N,M,D/N,round(D/N),ND,C,exact_N,N_add_emb,new_D/N,new_round(D/N),new_ND
,,,,,,,,2.548417121,1.486057602,1.249613629,1.607190931,0.552687594,0.497635809,0.511076868,0.520550516,0.936564421,,2049_sc,1536,4064,24,24,0.00203,464,80092,2.133774,2.145094077,2.301647,-1,80091,2048,76109185024.0,676012032,4961599488,454.9285653,112,5.14507e+19,3.78e+20,676012032,877338624,454.9285653,112,5.14507e+19
,,,,,,,,3.887333801,2.244030602,1.914169695,2.450312792,0.668022469,0.607944138,0.614676818,0.630292393,1.32707652,,2049_sc,1536,4064,24,24,0.000699,64,18145,2.597184,2.583369628,0.581749,-1,18144,2048,2378301440.0,676012032,4961599488,454.9285653,3,1.60776e+18,1.18e+19,676012032,877338624,454.9285653,3,1.60776e+18
,,,,,,,,3.198440705,1.862493084,1.566889451,2.015734146,0.606858941,0.549616859,0.560356998,0.572359191,1.12494682,,2049_sc,1536,4064,24,24,0.00107,144,32259,2.374593,2.354821402,1.225987,-1,32258,2048,9513566208.0,676012032,4961599488,454.9285653,14,6.43129e+18,4.72e+19,676012032,877338624,454.9285653,14,6.43129e+18
,,,,,,,,2.643822452,1.534818556,1.294663809,1.66489411,0.55924332,0.504094287,0.517372046,0.526986806,0.96254914,,2049_sc,1536,4064,24,24,0.00182,384,68432,2.164027,2.174591189,1.639353,-1,68431,2048,53817114624.0,676012032,4961599488,454.9285653,79,3.6381e+19,2.67e+20,676012032,877338624,454.9285653,79,3.6381e+19
,,,,,,,,2.938783912,1.702031013,1.437606413,1.848757933,0.584696569,0.528725575,0.540454522,0.551374088,1.048069878,,2049_sc,1536,4064,24,24,0.00132,208,44666,2.264022,2.272088746,1.741937,-1,44665,2048,19027001344.0,676012032,4961599488,454.9285653,28,1.28625e+19,9.44e+19,676012032,877338624,454.9285653,28,1.28625e+19
,,,,,,,,2.465329026,1.437320903,1.212795717,1.55678931,0.546824347,0.492197111,0.506179333,0.51515114,0.9139362,,2049_sc,1536,4064,24,24,0.00226,576,91243,2.128234,2.123203547,1.261849,-1,91242,2048,107635000000.0,676012032,4961599488,454.9285653,159,7.27623e+19,5.34e+20,676012032,877338624,454.9285653,159,7.27623e+19
,,,,,,,,2.429912003,1.415906682,1.182281752,1.527340876,0.541536265,0.487351175,0.501401736,0.510180228,0.899594212,,2049_sc,1536,4064,24,24,0.00251,672,110603,2.088454,2.097850016,1.479645,-1,110602,2048,152218000000.0,676012032,4961599488,454.9285653,225,1.02901e+20,7.55e+20,676012032,877338624,454.9285653,225,1.02901e+20
,,,,,,,,3.698237265,2.142273184,1.817004191,2.330772989,0.650503628,0.591429369,0.599113125,0.613760464,1.271108631,,2049_sc,1536,4064,24,24,0.000777,80,20529,2.455441,2.515647847,0.704443,-1,20528,2048,3363471360.0,676012032,4961599488,454.9285653,4,2.27375e+18,1.67e+19,676012032,877338624,454.9285653,4,2.27375e+18
,,,,,,,,3.373167503,1.963015492,1.654899943,2.126827203,0.619720844,0.561886488,0.571795049,0.584548294,1.175000722,,2049_sc,1536,4064,24,24,0.000962,112,29328,2.38632,2.40294021,0.966999,-1,29327,2048,6727139328.0,676012032,4961599488,454.9285653,9,4.54763e+18,3.34e+19,676012032,877338624,454.9285653,9,4.54763e+18
,,,,,,,,4.179495688,2.413657808,2.083578479,2.648168058,0.707321276,0.645338525,0.649053808,0.667312765,1.425671588,,2049_sc,1536,4064,24,24,0.000564,40,14516,2.769988,2.73085222,0.391936,-1,14515,2048,1189150720.0,676012032,4961599488,454.9285653,1,8.0388e+17,5.9e+18,676012032,877338624,454.9285653,1,8.0388e+17
,,,,,,,,4.011852467,2.323446063,2.001767012,2.544472519,0.686637958,0.625435568,0.631027441,0.647777545,1.373916083,,2049_sc,1536,4064,24,24,0.000628,56,14664,2.609404,2.642828244,0.519063,-1,14663,2048,1681784832.0,676012032,4961599488,454.9285653,2,1.13691e+18,8.34e+18,676012032,877338624,454.9285653,2,1.13691e+18
,,,,,,,,2.730301229,1.585690729,1.333647651,1.717629095,0.566454764,0.511308904,0.523850736,0.533953803,0.987116941,,2049_sc,1536,4064,24,24,0.00164,312,59555,2.209442,2.201337799,2.586178,-1,59554,2048,38054215680.0,676012032,4961599488,454.9285653,56,2.57251e+19,1.89e+20,676012032,877338624,454.9285653,56,2.57251e+19
