IntelliValSet|zh|web-data,IntelliValSet|zh|paper,IntelliValSet|zh|book,IntelliValSet|zh,IntelliValSet|en|web-data,IntelliValSet|en|paper,IntelliValSet|en|book,IntelliValSet|en,IntelliValSet_Raw|zh|web-data,IntelliValSet_Raw|zh|paper,IntelliValSet_Raw|zh|book,IntelliValSet_Raw|zh,IntelliValSet_Raw|en|web-data,IntelliValSet_Raw|en|paper,IntelliValSet_Raw|en|book,L,IntelliValSet_Raw,IntelliValSet,data_recipe,h,ffnh,numh,numl,lr,bs,ti,loss,smooth loss,average_iter_time,target_iter,final_iter,seq_len,D,N,M,D/N,round(D/N),ND,C,exact_N,N_add_emb,new_D/N,new_round(D/N),new_ND
,,,,,,,,4.082282016,2.372727401,2.066919673,2.607009253,0.714957451,0.651649997,0.656021196,0.674287025,1.414218386,,2049_sc,1088,2856,17,17,0.00132,56,14664,2.711309,2.747225761,0.304427,-1,14663,2048,1681784832.0,239005312,1888367616,454.9285653,7,4.01956e+17,3.18e+18,239005312,381611648,454.9285653,7,4.01956e+17
,,,,,,,,3.617607585,2.11368065,1.830077335,2.312100317,0.664413066,0.602734287,0.611267861,0.626221154,1.271650097,,2049_sc,1088,2856,17,17,0.00181,96,24194,2.567173,2.570360797,0.486881,-1,24193,2048,4756733952.0,239005312,1888367616,454.9285653,19,1.13688e+18,8.98e+18,239005312,381611648,454.9285653,19,1.13688e+18
,,,,,,,,3.08304261,1.813588699,1.540033022,1.963067826,0.619343272,0.559276969,0.570624734,0.583167408,1.111454183,,2049_sc,1088,2856,17,17,0.00278,208,44666,2.394304,2.406289528,1.02033,-1,44665,2048,19027001344.0,239005312,1888367616,454.9285653,79,4.54755e+18,3.59e+19,239005312,381611648,454.9285653,79,4.54755e+18
,,,,,,,,3.194318868,1.872347364,1.602047055,2.035689662,0.62779258,0.56727053,0.578368121,0.591229572,1.144232639,,2049_sc,1088,2856,17,17,0.0025,176,37326,2.450158,2.438944067,0.876914,-1,37325,2048,13454082048.0,239005312,1888367616,454.9285653,56,3.2156e+18,2.54e+19,239005312,381611648,454.9285653,56,3.2156e+18
,,,,,,,,4.215738129,2.464003099,2.158894257,2.708409877,0.7360122,0.671929114,0.674527636,0.694231638,1.465347955,,2049_sc,1088,2856,17,17,0.00118,40,14516,2.875305,2.83688721,0.231095,-1,14515,2048,1189150720.0,239005312,1888367616,454.9285653,4,2.84213e+17,2.25e+18,239005312,381611648,454.9285653,4,2.84213e+17
,,,,,,,,2.96491909,1.74508488,1.477617216,1.886294791,0.610430092,0.550774912,0.562929663,0.574798222,1.076896985,,2049_sc,1088,2856,17,17,0.00309,256,51324,2.335336,2.376206116,1.395605,-1,51323,2048,26908557312.0,239005312,1888367616,454.9285653,112,6.43129e+18,5.08e+19,239005312,381611648,454.9285653,112,6.43129e+18
,,,,,,,,2.557745853,1.511399408,1.272165842,1.627358773,0.580810514,0.522471518,0.536460891,0.546669302,0.960404923,,2049_sc,1088,2856,17,17,0.00586,832,126336,2.258667,2.25046548,1.042354,-1,126335,2048,215268000000.0,239005312,1888367616,454.9285653,900,5.14503e+19,4.07e+20,239005312,381611648,454.9285653,900,5.14503e+19
,,,,,,,,3.320901801,1.954860536,1.66752844,2.119421302,0.638482673,0.577421789,0.587763712,0.601307865,1.182508684,,2049_sc,1088,2856,17,17,0.00225,144,32259,2.494031,2.477623774,0.72341,-1,32258,2048,9513566208.0,239005312,1888367616,454.9285653,39,2.27379e+18,1.8e+19,239005312,381611648,454.9285653,39,2.27379e+18
,,,,,,,,3.473851413,2.040771103,1.740173523,2.213848017,0.65064426,0.589285289,0.59862317,0.61293467,1.225834948,,2049_sc,1088,2856,17,17,0.00202,112,29328,2.506434,2.521441491,0.565053,-1,29327,2048,6727139328.0,239005312,1888367616,454.9285653,28,1.60782e+18,1.27e+19,239005312,381611648,454.9285653,28,1.60782e+18
,,,,,,,,2.591206275,1.535456834,1.290438187,1.650542635,0.584219039,0.525703857,0.539487332,0.549891582,0.971269377,,2049_sc,1088,2856,17,17,0.00527,688,108031,2.247604,2.264083462,2.398817,-1,108030,2048,152218000000.0,239005312,1888367616,454.9285653,636,3.6381e+19,2.87e+20,239005312,381611648,454.9285653,636,3.6381e+19
