step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,router_type,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,loss
230000,256,512,8,8,64,1.0,1,S-Base,42,0.125,562184192.0,27279360.0,72520522792960.0,130000000000,2.7292492285521845
240000,256,512,8,8,64,1.0,1,S-Base,42,0.125,562184192.0,27279360.0,72520522792960.0,130000000000,2.726241756864711
249000,256,512,8,8,64,1.0,1,S-Base,42,0.125,562184192.0,27279360.0,72520522792960.0,130000000000,2.727870804028759
0,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,10.888049999216804
10000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,3.391550884228004
20000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,3.2284895286727964
30000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,3.149794019517238
40000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,3.11232593474413
50000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,3.07852320609013
60000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,3.059663852383265
70000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,3.036261963315111
80000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,3.010040569539951
90000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,3.009570652088783
100000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,2.9954418007236727
110000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,2.988079760655378
120000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,2.972102567315675
130000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,2.9667141805422848
140000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,2.956469980106828
150000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,2.9447220438276345
160000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,2.942497767892107
170000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,2.936200874046459
180000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,2.928274933036763
190000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,2.9196911075954324
200000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,2.91389545903103
210000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,2.906846697263514
220000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,2.9046537491580646
230000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,2.897511003900315
240000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,2.898294199652261
249000,64,512,8,8,64,1.0,1,S-Base,42,0.25,291586048.0,27279360.0,72451803316224.0,130000000000,2.895631334095644
0,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,10.889553735060542
10000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,3.326576964646544
20000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,3.151767672812143
30000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,3.0611362603969234
40000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,3.021663194498833
50000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.9833805861437006
60000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.9654923951692487
70000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.939458968374556
80000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.926207296251625
90000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.912705001488072
100000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.910762676023245
110000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.890274275152332
120000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.879873435566485
130000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.8712582822950767
140000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.855312416785452
150000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.8517097163264986
160000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.8323177895083096
170000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.819316740026002
180000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.82022524709826
190000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.803684152817155
200000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.800801992449993
210000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.7937219028523987
220000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.788145549098542
230000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.782882473645463
240000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.784166914678655
249000,256,512,8,8,64,1.0,1,S-Base,42,0.25,1097089024.0,27279360.0,72657961746432.0,130000000000,2.778935167055654
0,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,10.819442051346314
10000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.654164251813098
20000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.4805258376278565
30000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.403326232358516
40000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.3482284112090976
50000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.3212355696182705
60000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.283884964207954
70000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.2652370733541143
80000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.241803856455882
90000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.2228544352375432
100000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.208737331808712
110000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.1856996287652137
120000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.1697811751069063
130000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.155491768612647
140000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.143238671073448
150000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.11843877758807
160000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.103648125812565
170000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.083140145047853
180000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.0762010306856094
190000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.0593779859338044
200000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.0435574317444902
210000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.0149825347347314
220000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.006946946319763
230000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,1.9950208330070016
240000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,1.9913828887392115
249000,128,2048,24,16,128,1.0,1,S-Base,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,1.9884556946163123
0,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,10.819379395686155
10000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.722815275449946
20000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.548887078836485
30000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.4739861530991054
40000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.420861985244592
50000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.3950126094516064
60000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.368849955357842
70000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.3449468210084428
80000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.329298569884557
90000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.299419651947808
100000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.2826357669836
110000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.274048025563509
120000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.251382340502185
130000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.2389765197913567
140000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.228685327610783
150000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.213851600068921
160000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.1953564323867107
170000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.176316943656897
180000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.156721385943203
190000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.14757757553923
200000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.1311657085571967
210000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.11610877022603
220000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.1061700161338326
230000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.1001237449288075
240000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.0894644507448192
249000,128,2048,24,16,128,1.0,1,Hash,42,0.5,52448919552.0,1308819456.0,1762362520502272.0,130000000000,2.0887047508654315
0,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,10.828464466408734
10000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.652261086135869
20000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.48397581491518
30000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.413394213749785
40000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.344974232859761
50000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.314688053132
60000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.289657116899798
70000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.254750082235554
80000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.236566234864742
90000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.2200349305305367
100000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.2027302203912846
110000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.1852160053883867
120000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.169185946335427
130000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.150818047962908
140000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.128077959305149
150000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.1134263247756144
160000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.0870522078288247
170000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.071564511834088
180000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.0549744678184867
190000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.045493883241177
200000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.031823201390956
210000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.021240268792782
220000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,1.998605911561536
230000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,1.9918939239673563
240000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,1.9786481258125657
249000,256,2048,24,16,128,1.0,1,S-Base,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,1.972711502012813
0,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,10.837580864961389
10000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.7040890650209115
20000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.5424100499678888
30000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.4677949906799705
40000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.4115732836265096
50000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.386330884541282
60000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.349434532667095
70000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.321619335536724
80000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.305988706317257
90000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.2890207703513417
100000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.268140771604455
110000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.2496123181027867
120000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.2416589652417724
130000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.221382027223884
140000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.206943813536755
150000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.18677456493476
160000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.173424993342836
170000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.1556288278692377
180000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.143863269685625
190000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.1244909227612347
200000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.1078440970536176
210000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.101605942889366
220000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.086484390908664
230000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.0763498378784795
240000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.0685394182421954
249000,256,2048,24,16,128,1.0,1,Hash,42,0.5,103991672832.0,1308819456.0,1765661055385600.0,130000000000,2.062820131263608
0,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,10.939427640544478
10000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.955248194733792
20000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.793815886342633
30000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.722639056405758
40000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.6871132970974765
50000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.660390658041071
60000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.6317570213499164
70000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.615591861029746
80000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.5922839554518258
90000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.5747403706082297
100000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.556131639541987
110000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.549709434376028
120000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.532855061794145
130000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.5258063000266286
140000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.513431807145878
150000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.49635813975345
160000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.4793784558512555
170000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.470042762488056
180000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.460738396954935
190000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.44595166115819
200000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.436521984304757
210000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.4347676258203976
220000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.416816779185789
230000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.4141225857990944
240000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.410519885340142
249000,64,896,12,16,64,1.0,1,S-Base,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.408546232045237
0,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,10.806472329694085
10000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,3.0236368477937376
20000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.8645854544884948
30000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.7883961717391643
40000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.7500509077238764
50000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.7206027474506977
60000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.6984226437555803
70000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.6762112122303847
80000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.654939615607525
90000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.64290972885763
100000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.630347268996413
110000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.6134302407543744
120000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.60255948371736
130000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.582039755016369
140000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.579658839930452
150000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.5658119390360428
160000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.552278316442412
170000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.54049905233314
180000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.5331370122648456
190000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.521169781175107
200000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.505286571325637
210000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.496546106733917
220000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.487993609122664
230000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.4900299180777243
240000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.4849234817750347
249000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.480537585564136
0,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,10.936420168857005
10000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.925204805689134
