step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,router_type,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,loss
0,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,10.819259375025046
10000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,3.1701221167640434
20000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,3.0479855166983243
30000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.987868644458336
40000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.954650407640275
50000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.9303763885215552
60000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.911402757407452
70000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.8968879485145025
80000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.8827554839588694
90000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.8700823069694565
100000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.8584979698131807
110000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.847309138395326
120000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.8377326349650964
130000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.826063130645252
140000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.816901205088441
150000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.8071147140707526
160000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.7968605487565417
170000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.7867227510158448
180000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.7771312954325054
190000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.768441940564065
200000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.760134191191203
210000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.753051328712943
220000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.7459769190850585
230000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.7404251808784754
240000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.7376922553857805
249000,64,896,12,16,64,1.0,1,Hash,42,0.5,2560223232.0,132163584.0,248803697360896.0,130000000000,2.7347304329662667
0,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,10.869555713175126
10000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,3.0935285227974
20000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.9632209717847613
30000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.903640799191332
40000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.8656021334743893
50000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.8423822348885577
60000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.8211917028824347
70000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.8046875250454826
80000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.790418919507826
90000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.776382147479824
100000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.7641666078097824
110000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.7515179879160554
120000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.741752434921818
130000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.7289648063383103
140000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.7182242264452245
150000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.7087997115261317
160000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.697661709915206
170000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.6880728966302807
180000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.676478309610252
190000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.668659535716862
200000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.6578186862342013
210000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.650835223014995
220000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.6422388808075463
230000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.6369921590107634
240000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.632241024700857
249000,128,896,12,16,64,1.0,1,S-Base,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.6298990654528622
0,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,10.82696677165733
10000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,3.14397272947673
20000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,3.01619914264304
30000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.9570416501366483
40000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.9227274605683924
50000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.899667277025077
60000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.8794798291196813
70000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.864569758681766
80000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.850499507104902
90000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.836770894694766
100000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.825171229703141
110000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.8138242548468018
120000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.8013463512238226
130000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.7918447901388923
140000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.7803982720119738
150000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.7696411433162624
160000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.7582226823912226
170000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.747781721606437
180000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.7381967903713145
190000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.728895167373951
200000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.7196904641328654
210000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.711235315833554
220000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.704239943487373
230000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.6985687508515466
240000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.6940967108769525
249000,128,896,12,16,64,1.0,1,Hash,42,0.5,5026818048.0,132163584.0,249164474613760.0,130000000000,2.690768592013096
0,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,10.82578722960897
10000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,3.4365208719033764
20000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,3.2970747377237064
30000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,3.237197801206992
40000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,3.200515235667973
50000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,3.1741650337012013
60000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,3.1526748324958125
70000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,3.138845468370561
80000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,3.1228962045073856
90000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,3.110149957322497
100000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,3.097454765353883
110000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,3.085352099412533
120000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,3.077007645884927
130000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,3.0637617162767588
140000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,3.056240582898544
150000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,3.043052408173242
160000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,3.0337819730630824
170000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,3.0249575729524816
180000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,3.015087098170277
190000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,3.007107619937807
200000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,2.997573831578146
210000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,2.9897781120514857
220000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,2.9836317001675043
230000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,2.978838495708206
240000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,2.9741626543803545
249000,64,512,8,8,64,1.0,1,S-Base,42,0.125,159432704.0,27279360.0,72417443577856.0,130000000000,2.971333892348505
0,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,10.79785129795709
10000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,3.401379404999479
20000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,3.249377344257171
30000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,3.181019781923974
40000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,3.137703369318683
50000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,3.110083411475239
60000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,3.0870640332844443
70000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,3.068222554659261
80000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,3.0548742265954973
90000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,3.038383304080209
100000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,3.024769293537063
110000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,3.0146014412172506
120000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,3.000904091830765
130000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,2.985387100474461
140000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,2.9763020144582564
150000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,2.965186165576687
160000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,2.95231760877754
170000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,2.9425482926995423
180000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,2.9290433552331034
190000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,2.9174896236565604
200000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,2.90902030587547
210000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,2.899848600057705
220000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,2.8907380553084403
230000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,2.884059113850753
240000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,2.879189032282625
249000,256,512,8,8,64,1.0,1,S-Base,42,1.0,4306518016.0,27279360.0,73482595467264.0,130000000000,2.876221380527037
0,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,10.91757471568368
10000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.4918370260392875
20000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.3646450704479336
30000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.311302450249653
40000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.282058906474157
50000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.26448336428955
60000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.250869178428025
70000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.237111619701378
80000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.226962826993821
90000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.219331468446699
100000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.210528006359549
110000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.204231309057248
120000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.19600693609595
130000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.190144064120443
140000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.18462918660287
150000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.175590434729469
160000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.171531275796847
170000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.167469161497279
180000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.160708834743895
190000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.155958019763891
200000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.15159211628317
210000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.1469814808692584
220000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.14367224629928
230000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.141290696404671
240000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.1398567673895794
249000,1,640,10,12,64,1.0,1,Dense,42,0.5,57369600.0,57369600.0,131502503362560.0,130000000000,3.138691551357265
0,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,10.805161172689605
10000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.604602458063844
20000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.4742686218172203
30000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.421110687007606
40000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.3913287530154763
50000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.371136233399854
60000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.3544134147612064
70000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.3427614548019204
80000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.3345366184991945
90000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.3241599745137167
100000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.316627069758682
110000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.3114642691127085
120000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.3041330055380573
130000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.29784348376652
140000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.2922135598246416
150000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.2863407447925432
160000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.2818808205701555
170000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.2758290305194238
180000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.270809940852588
190000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.2675118014313997
200000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.262699887996602
210000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.259241507577761
220000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.25621941946575
230000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.2535131799347616
240000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.252525310964712
249000,8,512,8,8,64,1.0,1,S-Base,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.2507972478020086
0,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,10.808582786339992
10000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.623717871654925
20000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.4921513969368374
30000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.437774398307326
40000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.40660902699302
50000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.387005927764821
60000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.3707396131374576
70000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.357822856307054
80000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.345853019082654
90000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.339683828332251
100000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.3299832996722047
110000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.325433862895017
120000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.3173403901485097
130000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.311944891923733
140000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.303549395702596
150000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.2990566118070417
160000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.2937406580349915
170000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.2888908006940603
180000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.2846293619212488
190000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.2818193840013463
200000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.276519133746884
210000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.2720161312944307
220000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.270423739510952
230000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.2674972750514937
240000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.2649319288828518
249000,8,512,8,8,64,1.0,1,Hash,42,0.125,41963520.0,27279360.0,72387378806784.0,130000000000,3.2648893640851786
0,8,512,8,8,64,1.0,1,S-Base,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,10.79444731632645
10000,8,512,8,8,64,1.0,1,S-Base,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,3.486100007613827
20000,8,512,8,8,64,1.0,1,S-Base,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,3.3502522831461934
30000,8,512,8,8,64,1.0,1,S-Base,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,3.291681042773677
40000,8,512,8,8,64,1.0,1,S-Base,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,3.258066623989164
50000,8,512,8,8,64,1.0,1,S-Base,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,3.2356488132448527
60000,8,512,8,8,64,1.0,1,S-Base,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,3.2192917838795254
70000,8,512,8,8,64,1.0,1,S-Base,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,3.2076820506038968
80000,8,512,8,8,64,1.0,1,S-Base,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,3.193969924382679
90000,8,512,8,8,64,1.0,1,S-Base,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,3.18442554178388
100000,8,512,8,8,64,1.0,1,S-Base,42,1.0,144752640.0,27279360.0,72417443577856.0,130000000000,3.174357433098507
